account_id,fiscal_quarter,arr_usd
A0410,2025-Q2,508000
A0410,2025-Q3,594000
A0410,2025-Q4,790000
A0410,2026-Q1,790000
A0411,2025-Q1,15000
A0411,2025-Q2,15000
A0411,2025-Q3,15000
A0411,2025-Q4,15000
A0411,2026-Q1,21000
A0412,2025-Q1,192000
A0412,2025-Q2,424000
A0412,2025-Q3,424000
A0412,2025-Q4,424000
A0412,2026-Q1,424000
A0413,2025-Q1,29000
A0413,2025-Q2,29000
A0413,2025-Q3,83000
A0413,2025-Q4,83000
A0413,2026-Q1,132000
A0414,2025-Q1,180000
A0414,2025-Q2,180000
A0414,2025-Q3,180000
A0414,2025-Q4,204000
A0414,2026-Q1,204000
A0415,2025-Q1,162000
A0415,2025-Q2,162000
A0415,2025-Q3,162000
A0415,2025-Q4,162000
A0415,2026-Q1,162000
A0416,2025-Q1,28000
A0416,2025-Q2,28000
A0416,2025-Q3,46000
A0416,2025-Q4,46000
A0416,2026-Q1,46000
A0417,2025-Q1,28000
A0417,2025-Q2,28000
A0417,2025-Q3,28000
A0417,2025-Q4,42000
A0417,2026-Q1,42000
A0418,2025-Q1,11000
A0418,2025-Q2,11000
A0418,2025-Q3,12000
A0418,2025-Q4,12000
A0418,2026-Q1,12000
A0419,2025-Q1,50000
A0419,2025-Q2,50000
A0419,2025-Q3,50000
A0419,2025-Q4,50000
A0419,2026-Q1,107000
A0420,2025-Q1,84000
A0420,2025-Q2,84000
A0420,2025-Q3,84000
A0420,2025-Q4,104000
A0420,2026-Q1,104000
A0421,2025-Q1,651000
A0421,2025-Q2,651000
A0421,2025-Q3,651000
A0421,2025-Q4,651000
A0421,2026-Q1,651000
A0422,2025-Q1,21000
A0422,2025-Q2,21000
A0422,2025-Q3,34000
A0422,2025-Q4,34000
A0422,2026-Q1,34000
A0423,2025-Q1,36000
A0423,2025-Q2,36000
A0423,2025-Q3,52000
A0423,2025-Q4,52000
A0423,2026-Q1,52000
A0424,2025-Q1,37000
A0424,2025-Q2,37000
A0424,2025-Q3,37000
A0424,2025-Q4,37000
A0424,2026-Q1,37000
A0425,2025-Q1,16000
A0425,2025-Q2,16000
A0425,2025-Q3,21000
A0425,2025-Q4,21000
A0425,2026-Q1,21000
A0426,2025-Q1,206000
A0426,2025-Q2,206000
A0426,2025-Q3,448000
A0426,2025-Q4,448000
A0426,2026-Q1,448000
A0427,2025-Q1,137000
A0427,2025-Q2,137000
A0427,2025-Q3,137000
A0427,2025-Q4,137000
A0427,2026-Q1,142000
A0428,2025-Q1,116000
A0428,2025-Q2,116000
A0428,2025-Q3,116000
A0428,2025-Q4,116000
A0428,2026-Q1,174000
A0429,2025-Q1,213000
A0429,2025-Q2,264000
A0429,2025-Q3,264000
A0429,2025-Q4,264000
A0429,2026-Q1,264000
A0430,2025-Q1,12000
A0430,2025-Q2,12000
A0430,2025-Q3,12000
A0430,2025-Q4,12000
A0430,2026-Q1,12000
A0431,2025-Q1,167000
A0431,2025-Q2,191000
A0431,2025-Q3,470000
A0431,2025-Q4,470000
A0431,2026-Q1,470000
A0432,2025-Q1,34000
A0432,2025-Q2,34000
A0432,2025-Q3,34000
A0432,2025-Q4,34000
A0432,2026-Q1,0
A0433,2025-Q1,32000
A0433,2025-Q2,32000
A0433,2025-Q3,32000
A0433,2025-Q4,55000
A0433,2026-Q1,55000
A0434,2025-Q1,265000
A0434,2025-Q2,280000
A0434,2025-Q3,280000
A0434,2025-Q4,319000
A0434,2026-Q1,319000
A0435,2025-Q1,18000
A0435,2025-Q2,18000
A0435,2025-Q3,39000
A0435,2025-Q4,39000
A0435,2026-Q1,39000
A0436,2025-Q1,165000
A0436,2025-Q2,455000
A0436,2025-Q3,455000
A0436,2025-Q4,455000
A0436,2026-Q1,455000
A0437,2025-Q1,167000
A0437,2025-Q2,167000
A0437,2025-Q3,167000
A0437,2025-Q4,261000
A0437,2026-Q1,261000
A0438,2025-Q1,109000
A0438,2025-Q2,109000
A0438,2025-Q3,109000
A0438,2025-Q4,112000
A0438,2026-Q1,112000
A0439,2025-Q1,46000
A0439,2025-Q2,73000
A0439,2025-Q3,73000
A0439,2025-Q4,73000
A0439,2026-Q1,73000
A0440,2025-Q1,262000
A0440,2025-Q2,262000
A0440,2025-Q3,719000
A0440,2025-Q4,719000
A0440,2026-Q1,719000
A0441,2025-Q1,276000
A0441,2025-Q2,276000
A0441,2025-Q3,276000
A0441,2025-Q4,276000
A0441,2026-Q1,276000
A0442,2025-Q1,150000
A0442,2025-Q2,150000
A0442,2025-Q3,150000
A0442,2025-Q4,150000
A0442,2026-Q1,150000
A0443,2025-Q1,148000
A0443,2025-Q2,192000
A0443,2025-Q3,192000
A0443,2025-Q4,192000
A0443,2026-Q1,192000
A0444,2025-Q1,213000
A0444,2025-Q2,213000
A0444,2025-Q3,310000
A0444,2025-Q4,310000
A0444,2026-Q1,271000
A0445,2025-Q1,150000
A0445,2025-Q2,150000
A0445,2025-Q3,150000
A0445,2025-Q4,171000
A0445,2026-Q1,171000
A0446,2025-Q1,211000
A0446,2025-Q2,211000
A0446,2025-Q3,617000
A0446,2025-Q4,617000
A0446,2026-Q1,617000
A0447,2025-Q1,14000
A0447,2025-Q2,14000
A0447,2025-Q3,14000
A0447,2025-Q4,29000
A0447,2026-Q1,15000
A0448,2025-Q1,174000
A0448,2025-Q2,174000
A0448,2025-Q3,174000
A0448,2025-Q4,174000
A0448,2026-Q1,205000
A0449,2025-Q1,11000
A0449,2025-Q2,11000
A0449,2025-Q3,26000
A0449,2025-Q4,26000
A0449,2026-Q1,26000
A0450,2025-Q1,116000
A0450,2025-Q2,116000
A0450,2025-Q3,116000
A0450,2025-Q4,117000
A0450,2026-Q1,117000
A0451,2025-Q1,42000
A0451,2025-Q2,120000
A0451,2025-Q3,120000
A0451,2025-Q4,120000
A0451,2026-Q1,120000
A0452,2025-Q1,483000
A0452,2025-Q2,483000
A0452,2025-Q3,483000
A0452,2025-Q4,483000
A0452,2026-Q1,483000
A0453,2025-Q1,124000
A0453,2025-Q2,124000
A0453,2025-Q3,124000
A0453,2025-Q4,124000
A0453,2026-Q1,303000
A0454,2025-Q1,265000
A0454,2025-Q2,265000
A0454,2025-Q3,265000
A0454,2025-Q4,265000
A0454,2026-Q1,265000
A0455,2025-Q1,15000
A0455,2025-Q2,19000
A0455,2025-Q3,19000
A0455,2025-Q4,19000
A0455,2026-Q1,19000
A0456,2025-Q1,209000
A0456,2025-Q2,209000
A0456,2025-Q3,209000
A0456,2025-Q4,553000
A0456,2026-Q1,553000
A0457,2025-Q1,189000
A0457,2025-Q2,189000
A0457,2025-Q3,189000
A0457,2025-Q4,189000
A0457,2026-Q1,195000
A0458,2025-Q1,191000
A0458,2025-Q2,227000
A0458,2025-Q3,227000
A0458,2025-Q4,227000
A0458,2026-Q1,227000
A0459,2025-Q1,190000
A0459,2025-Q2,190000
A0459,2025-Q3,190000
A0459,2025-Q4,233000
A0459,2026-Q1,233000
A0460,2025-Q1,122000
A0460,2025-Q2,122000
A0460,2025-Q3,122000
A0460,2025-Q4,134000
A0460,2026-Q1,134000
A0461,2025-Q1,65000
A0461,2025-Q2,72000
A0461,2025-Q3,72000
A0461,2025-Q4,72000
A0461,2026-Q1,72000
A0462,2025-Q1,251000
A0462,2025-Q2,251000
A0462,2025-Q3,293000
A0462,2025-Q4,350000
A0462,2026-Q1,350000
A0463,2025-Q1,120000
A0463,2025-Q2,120000
A0463,2025-Q3,120000
A0463,2025-Q4,120000
A0463,2026-Q1,120000
A0464,2025-Q1,143000
A0464,2025-Q2,143000
A0464,2025-Q3,143000
A0464,2025-Q4,143000
A0464,2026-Q1,253000
A0465,2025-Q1,104000
A0465,2025-Q2,104000
A0465,2025-Q3,104000
A0465,2025-Q4,104000
A0465,2026-Q1,434000
A0466,2025-Q1,200000
A0466,2025-Q2,200000
A0466,2025-Q3,211000
A0466,2025-Q4,211000
A0466,2026-Q1,211000
A0467,2025-Q1,83000
A0467,2025-Q2,164000
A0467,2025-Q3,164000
A0467,2025-Q4,164000
A0467,2026-Q1,0
A0468,2025-Q1,89000
A0468,2025-Q2,89000
A0468,2025-Q3,89000
A0468,2025-Q4,89000
A0468,2026-Q1,89000
A0469,2025-Q1,28000
A0469,2025-Q2,28000
A0469,2025-Q3,28000
A0469,2025-Q4,0
A0470,2025-Q1,30000
A0470,2025-Q2,30000
A0470,2025-Q3,30000
A0470,2025-Q4,30000
A0470,2026-Q1,30000
A0471,2025-Q1,168000
A0471,2025-Q2,296000
A0471,2025-Q3,296000
A0471,2025-Q4,296000
A0471,2026-Q1,296000
A0472,2025-Q1,251000
A0472,2025-Q2,251000
A0472,2025-Q3,251000
A0472,2025-Q4,251000
A0472,2026-Q1,283000
A0473,2025-Q1,222000
A0473,2025-Q2,222000
A0473,2025-Q3,243000
A0473,2025-Q4,243000
A0473,2026-Q1,243000
A0474,2025-Q1,156000
A0474,2025-Q2,156000
A0474,2025-Q3,156000
A0474,2025-Q4,161000
A0474,2026-Q1,161000
A0475,2025-Q1,15000
A0475,2025-Q2,196000
A0475,2025-Q3,196000
A0475,2025-Q4,196000
A0475,2026-Q1,196000
A0476,2025-Q1,90000
A0476,2025-Q2,195000
A0476,2025-Q3,195000
A0476,2025-Q4,195000
A0476,2026-Q1,195000
A0477,2025-Q1,148000
A0477,2025-Q2,148000
A0477,2025-Q3,148000
A0477,2025-Q4,156000
A0477,2026-Q1,156000
A0478,2025-Q1,119000
A0478,2025-Q2,119000
A0478,2025-Q3,119000
A0478,2025-Q4,119000
A0478,2026-Q1,204000
A0479,2025-Q1,101000
A0479,2025-Q2,101000
A0479,2025-Q3,285000
A0479,2025-Q4,298000
A0479,2026-Q1,298000
A0480,2025-Q1,36000
A0480,2025-Q2,36000
A0480,2025-Q3,36000
A0480,2025-Q4,36000
A0480,2026-Q1,36000
A0481,2025-Q1,49000
A0481,2025-Q2,101000
A0481,2025-Q3,101000
A0481,2025-Q4,101000
A0481,2026-Q1,101000
A0482,2025-Q1,20000
A0482,2025-Q2,20000
A0482,2025-Q3,20000
A0482,2025-Q4,20000
A0482,2026-Q1,25000
A0483,2025-Q1,24000
A0483,2025-Q2,24000
A0483,2025-Q3,24000
A0483,2025-Q4,24000
A0483,2026-Q1,58000
A0484,2025-Q1,74000
A0484,2025-Q2,74000
A0484,2025-Q3,74000
A0484,2025-Q4,74000
A0484,2026-Q1,0
A0485,2025-Q1,175000
A0485,2025-Q2,0
A0486,2025-Q1,70000
A0486,2025-Q2,70000
A0486,2025-Q3,95000
A0486,2025-Q4,95000
A0486,2026-Q1,95000
A0487,2025-Q1,31000
A0487,2025-Q2,60000
A0487,2025-Q3,60000
A0487,2025-Q4,60000
A0487,2026-Q1,60000
A0488,2025-Q1,163000
A0488,2025-Q2,235000
A0488,2025-Q3,235000
A0488,2025-Q4,235000
A0488,2026-Q1,235000
A0489,2025-Q1,188000
A0489,2025-Q2,188000
A0489,2025-Q3,453000
A0489,2025-Q4,453000
A0489,2026-Q1,453000
A0490,2025-Q1,77000
A0490,2025-Q2,77000
A0490,2025-Q3,77000
A0490,2025-Q4,77000
A0490,2026-Q1,77000
A0491,2025-Q1,92000
A0491,2025-Q2,92000
A0491,2025-Q3,92000
A0491,2025-Q4,92000
A0491,2026-Q1,92000
A0492,2025-Q1,238000
A0492,2025-Q2,238000
A0492,2025-Q3,592000
A0492,2025-Q4,592000
A0492,2026-Q1,592000
A0493,2025-Q1,282000
A0493,2025-Q2,282000
A0493,2025-Q3,282000
A0493,2025-Q4,282000
A0493,2026-Q1,282000
A0494,2025-Q1,184000
A0494,2025-Q2,184000
A0494,2025-Q3,184000
A0494,2025-Q4,453000
A0494,2026-Q1,453000
A0495,2025-Q1,136000
A0495,2025-Q2,136000
A0495,2025-Q3,404000
A0495,2025-Q4,151000
A0495,2026-Q1,151000
A0496,2025-Q1,64000
A0496,2025-Q2,0
A0497,2025-Q1,73000
A0497,2025-Q2,73000
A0497,2025-Q3,73000
A0497,2025-Q4,77000
A0497,2026-Q1,77000
A0498,2025-Q1,13000
A0498,2025-Q2,13000
A0498,2025-Q3,13000
A0498,2025-Q4,14000
A0498,2026-Q1,14000
A0499,2025-Q1,129000
A0499,2025-Q2,129000
A0499,2025-Q3,180000
A0499,2025-Q4,180000
A0499,2026-Q1,180000
A0500,2025-Q1,38000
A0500,2025-Q2,38000
A0500,2025-Q3,38000
A0500,2025-Q4,41000
A0500,2026-Q1,41000
A0501,2025-Q1,15000
A0501,2025-Q2,0
A0502,2025-Q1,35000
A0502,2025-Q2,35000
A0502,2025-Q3,35000
A0502,2025-Q4,96000
A0502,2026-Q1,96000
A0503,2025-Q1,72000
A0503,2025-Q2,0
A0504,2025-Q1,91000
A0504,2025-Q2,141000
A0504,2025-Q3,141000
A0504,2025-Q4,141000
A0504,2026-Q1,83000
A0505,2025-Q1,132000
A0505,2025-Q2,132000
A0505,2025-Q3,132000
A0505,2025-Q4,157000
A0505,2026-Q1,157000
A0506,2025-Q1,98000
A0506,2025-Q2,98000
A0506,2025-Q3,98000
A0506,2025-Q4,280000
A0506,2026-Q1,280000
A0507,2025-Q1,162000
A0507,2025-Q2,162000
A0507,2025-Q3,162000
A0507,2025-Q4,236000
A0507,2026-Q1,236000
A0508,2025-Q1,15000
A0508,2025-Q2,501000
A0508,2025-Q3,501000
A0508,2025-Q4,501000
A0508,2026-Q1,501000
A0509,2025-Q1,14000
A0509,2025-Q2,14000
A0509,2025-Q3,14000
A0509,2025-Q4,15000
A0509,2026-Q1,15000
A0510,2025-Q1,157000
A0510,2025-Q2,182000
A0510,2025-Q3,182000
A0510,2025-Q4,182000
A0510,2026-Q1,182000
A0511,2025-Q1,256000
A0511,2025-Q2,256000
A0511,2025-Q3,256000
A0511,2025-Q4,256000
A0511,2026-Q1,257000
A0512,2025-Q1,246000
A0512,2025-Q2,246000
A0512,2025-Q3,246000
A0512,2025-Q4,343000
A0512,2026-Q1,343000
A0513,2025-Q1,210000
A0513,2025-Q2,252000
A0513,2025-Q3,252000
A0513,2025-Q4,252000
A0513,2026-Q1,252000
A0514,2025-Q1,24000
A0514,2025-Q2,24000
A0514,2025-Q3,24000
A0514,2025-Q4,28000
A0514,2026-Q1,28000
A0515,2025-Q1,47000
A0515,2025-Q2,47000
A0515,2025-Q3,47000
A0515,2025-Q4,47000
A0515,2026-Q1,47000
A0516,2025-Q1,17000
A0516,2025-Q2,17000
A0516,2025-Q3,17000
A0516,2025-Q4,17000
A0516,2026-Q1,19000
A0517,2025-Q1,447000
A0517,2025-Q2,447000
A0517,2025-Q3,447000
A0517,2025-Q4,447000
A0517,2026-Q1,521000
A0518,2025-Q1,15000
A0518,2025-Q2,15000
A0518,2025-Q3,15000
A0518,2025-Q4,44000
A0518,2026-Q1,44000
A0519,2025-Q1,98000
A0519,2025-Q2,191000
A0519,2025-Q3,191000
A0519,2025-Q4,191000
A0519,2026-Q1,0
A0520,2025-Q1,16000
A0520,2025-Q2,16000
A0520,2025-Q3,16000
A0520,2025-Q4,47000
A0520,2026-Q1,47000
A0521,2025-Q1,207000
A0521,2025-Q2,207000
A0521,2025-Q3,207000
A0521,2025-Q4,207000
A0521,2026-Q1,207000
A0522,2025-Q1,41000
A0522,2025-Q2,41000
A0522,2025-Q3,41000
A0522,2025-Q4,41000
A0522,2026-Q1,41000
A0523,2025-Q1,80000
A0523,2025-Q2,80000
A0523,2025-Q3,80000
A0523,2025-Q4,80000
A0523,2026-Q1,93000
A0524,2025-Q1,360000
A0524,2025-Q2,360000
A0524,2025-Q3,360000
A0524,2025-Q4,360000
A0524,2026-Q1,132000
A0525,2025-Q1,27000
A0525,2025-Q2,42000
A0525,2025-Q3,42000
A0525,2025-Q4,42000
A0525,2026-Q1,0
A0526,2025-Q1,85000
A0526,2025-Q2,85000
A0526,2025-Q3,85000
A0526,2025-Q4,85000
A0526,2026-Q1,85000
A0527,2025-Q1,49000
A0527,2025-Q2,49000
A0527,2025-Q3,49000
A0527,2025-Q4,49000
A0527,2026-Q1,49000
A0528,2025-Q1,67000
A0528,2025-Q2,67000
A0528,2025-Q3,285000
A0528,2025-Q4,117000
A0528,2026-Q1,117000
A0529,2025-Q1,47000
A0529,2025-Q2,47000
A0529,2025-Q3,59000
A0529,2025-Q4,59000
A0529,2026-Q1,59000
A0530,2025-Q1,95000
A0530,2025-Q2,95000
A0530,2025-Q3,95000
A0530,2025-Q4,109000
A0530,2026-Q1,240000
A0531,2025-Q1,131000
A0531,2025-Q2,131000
A0531,2025-Q3,131000
A0531,2025-Q4,131000
A0531,2026-Q1,131000
A0532,2025-Q1,131000
A0532,2025-Q2,0
A0533,2025-Q1,73000
A0533,2025-Q2,73000
A0533,2025-Q3,73000
A0533,2025-Q4,132000
A0533,2026-Q1,132000
A0534,2025-Q1,68000
A0534,2025-Q2,68000
A0534,2025-Q3,68000
A0534,2025-Q4,68000
A0534,2026-Q1,74000
A0535,2025-Q1,181000
A0535,2025-Q2,181000
A0535,2025-Q3,396000
A0535,2025-Q4,396000
A0535,2026-Q1,396000
A0536,2025-Q1,261000
A0536,2025-Q2,284000
A0536,2025-Q3,740000
A0536,2025-Q4,753000
A0536,2026-Q1,753000
A0537,2025-Q1,11000
A0537,2025-Q2,28000
A0537,2025-Q3,28000
A0537,2025-Q4,28000
A0537,2026-Q1,48000
A0538,2025-Q1,50000
A0538,2025-Q2,52000
A0538,2025-Q3,52000
A0538,2025-Q4,286000
A0538,2026-Q1,286000
A0539,2025-Q1,13000
A0539,2025-Q2,13000
A0539,2025-Q3,21000
A0539,2025-Q4,21000
A0539,2026-Q1,21000
A0540,2025-Q1,115000
A0540,2025-Q2,146000
A0540,2025-Q3,146000
A0540,2025-Q4,146000
A0540,2026-Q1,146000
A0541,2025-Q1,23000
A0541,2025-Q2,62000
A0541,2025-Q3,62000
A0541,2025-Q4,62000
A0541,2026-Q1,62000
A0542,2025-Q1,242000
A0542,2025-Q2,242000
A0542,2025-Q3,0
A0543,2025-Q1,27000
A0543,2025-Q2,27000
A0543,2025-Q3,122000
A0543,2025-Q4,0
A0544,2025-Q1,228000
A0544,2025-Q2,440000
A0544,2025-Q3,440000
A0544,2025-Q4,440000
A0544,2026-Q1,440000
A0545,2025-Q1,122000
A0545,2025-Q2,134000
A0545,2025-Q3,134000
A0545,2025-Q4,134000
A0545,2026-Q1,134000
A0546,2025-Q1,124000
A0546,2025-Q2,124000
A0546,2025-Q3,368000
A0546,2025-Q4,368000
A0546,2026-Q1,368000
A0547,2025-Q1,36000
A0547,2025-Q2,36000
A0547,2025-Q3,36000
A0547,2025-Q4,36000
A0547,2026-Q1,0
A0548,2025-Q1,94000
A0548,2025-Q2,94000
A0548,2025-Q3,130000
A0548,2025-Q4,101000
A0548,2026-Q1,101000
A0549,2025-Q1,233000
A0549,2025-Q2,233000
A0549,2025-Q3,233000
A0549,2025-Q4,468000
A0549,2026-Q1,468000
A0550,2025-Q1,269000
A0550,2025-Q2,569000
A0550,2025-Q3,569000
A0550,2025-Q4,569000
A0550,2026-Q1,569000
A0551,2025-Q1,85000
A0551,2025-Q2,85000
A0551,2025-Q3,85000
A0551,2025-Q4,239000
A0551,2026-Q1,239000
A0552,2025-Q1,55000
A0552,2025-Q2,55000
A0552,2025-Q3,136000
A0552,2025-Q4,136000
A0552,2026-Q1,136000
A0553,2025-Q1,199000
A0553,2025-Q2,199000
A0553,2025-Q3,199000
A0553,2025-Q4,199000
A0553,2026-Q1,391000
A0554,2025-Q1,174000
A0554,2025-Q2,174000
A0554,2025-Q3,429000
A0554,2025-Q4,429000
A0554,2026-Q1,429000
A0555,2025-Q1,80000
A0555,2025-Q2,80000
A0555,2025-Q3,80000
A0555,2025-Q4,99000
A0555,2026-Q1,0
A0556,2025-Q1,174000
A0556,2025-Q2,253000
A0556,2025-Q3,253000
A0556,2025-Q4,253000
A0556,2026-Q1,253000
A0557,2025-Q1,153000
A0557,2025-Q2,153000
A0557,2025-Q3,153000
A0557,2025-Q4,153000
A0557,2026-Q1,153000
A0558,2025-Q1,226000
A0558,2025-Q2,226000
A0558,2025-Q3,284000
A0558,2025-Q4,284000
A0558,2026-Q1,348000
A0559,2025-Q1,124000
A0559,2025-Q2,243000
A0559,2025-Q3,243000
A0559,2025-Q4,243000
A0559,2026-Q1,243000
A0560,2025-Q1,219000
A0560,2025-Q2,220000
A0560,2025-Q3,220000
A0560,2025-Q4,220000
A0560,2026-Q1,233000
A0561,2025-Q1,226000
A0561,2025-Q2,226000
A0561,2025-Q3,573000
A0561,2025-Q4,586000
A0561,2026-Q1,586000
A0562,2025-Q1,22000
A0562,2025-Q2,42000
A0562,2025-Q3,42000
A0562,2025-Q4,42000
A0562,2026-Q1,42000
A0563,2025-Q1,54000
A0563,2025-Q2,54000
A0563,2025-Q3,54000
A0563,2025-Q4,140000
A0563,2026-Q1,140000
A0564,2025-Q1,279000
A0564,2025-Q2,310000
A0564,2025-Q3,310000
A0564,2025-Q4,310000
A0564,2026-Q1,632000
A0565,2025-Q1,18000
A0565,2025-Q2,18000
A0565,2025-Q3,18000
A0565,2025-Q4,18000
A0565,2026-Q1,18000
A0566,2025-Q1,358000
A0566,2025-Q2,358000
A0566,2025-Q3,358000
A0566,2025-Q4,358000
A0566,2026-Q1,358000
A0567,2025-Q1,22000
A0567,2025-Q2,28000
A0567,2025-Q3,28000
A0567,2025-Q4,28000
A0567,2026-Q1,28000
A0568,2025-Q1,88000
A0568,2025-Q2,88000
A0568,2025-Q3,88000
A0568,2025-Q4,88000
A0568,2026-Q1,88000
A0569,2025-Q1,38000
A0569,2025-Q2,38000
A0569,2025-Q3,38000
A0569,2025-Q4,38000
A0569,2026-Q1,38000
A0570,2025-Q1,91000
A0570,2025-Q2,91000
A0570,2025-Q3,247000
A0570,2025-Q4,247000
A0570,2026-Q1,247000
A0571,2025-Q1,0
A0572,2025-Q1,117000
A0572,2025-Q2,205000
A0572,2025-Q3,205000
A0572,2025-Q4,205000
A0572,2026-Q1,205000
A0573,2025-Q1,245000
A0573,2025-Q2,245000
A0573,2025-Q3,245000
A0573,2025-Q4,245000
A0573,2026-Q1,544000
A0574,2025-Q1,36000
A0574,2025-Q2,36000
A0574,2025-Q3,36000
A0574,2025-Q4,36000
A0574,2026-Q1,36000
A0575,2025-Q1,226000
A0575,2025-Q2,226000
A0575,2025-Q3,226000
A0575,2025-Q4,226000
A0575,2026-Q1,226000
A0576,2025-Q1,206000
A0576,2025-Q2,206000
A0576,2025-Q3,470000
A0576,2025-Q4,649000
A0576,2026-Q1,649000
A0577,2025-Q1,398000
A0577,2025-Q2,398000
A0577,2025-Q3,398000
A0577,2025-Q4,398000
A0577,2026-Q1,398000
A0578,2025-Q1,202000
A0578,2025-Q2,202000
A0578,2025-Q3,365000
A0578,2025-Q4,365000
A0578,2026-Q1,365000
A0579,2025-Q1,34000
A0579,2025-Q2,34000
A0579,2025-Q3,34000
A0579,2025-Q4,49000
A0579,2026-Q1,49000
A0580,2025-Q1,45000
A0580,2025-Q2,46000
A0580,2025-Q3,46000
A0580,2025-Q4,46000
A0580,2026-Q1,46000
A0581,2025-Q1,49000
A0581,2025-Q2,49000
A0581,2025-Q3,49000
A0581,2025-Q4,125000
A0581,2026-Q1,125000
A0582,2025-Q1,249000
A0582,2025-Q2,249000
A0582,2025-Q3,249000
A0582,2025-Q4,249000
A0582,2026-Q1,395000
A0583,2025-Q1,23000
A0583,2025-Q2,23000
A0583,2025-Q3,23000
A0583,2025-Q4,37000
A0583,2026-Q1,37000
A0584,2025-Q1,155000
A0584,2025-Q2,155000
A0584,2025-Q3,155000
A0584,2025-Q4,155000
A0584,2026-Q1,155000
A0585,2025-Q1,193000
A0585,2025-Q2,193000
A0585,2025-Q3,193000
A0585,2025-Q4,193000
A0585,2026-Q1,197000
A0586,2025-Q1,228000
A0586,2025-Q2,228000
A0586,2025-Q3,468000
A0586,2025-Q4,468000
A0586,2026-Q1,468000
A0587,2025-Q1,300000
A0587,2025-Q2,300000
A0587,2025-Q3,300000
A0587,2025-Q4,139000
A0587,2026-Q1,139000
A0588,2025-Q1,31000
A0588,2025-Q2,169000
A0588,2025-Q3,169000
A0588,2025-Q4,169000
A0588,2026-Q1,74000
A0589,2025-Q1,259000
A0589,2025-Q2,273000
A0589,2025-Q3,273000
A0589,2025-Q4,273000
A0589,2026-Q1,261000
A0590,2025-Q1,14000
A0590,2025-Q2,14000
A0590,2025-Q3,14000
A0590,2025-Q4,14000
A0590,2026-Q1,14000
A0591,2025-Q1,141000
A0591,2025-Q2,141000
A0591,2025-Q3,150000
A0591,2025-Q4,150000
A0591,2026-Q1,150000
A0592,2025-Q1,37000
A0592,2025-Q2,97000
A0592,2025-Q3,40000
A0592,2025-Q4,40000
A0592,2026-Q1,40000
A0593,2025-Q1,87000
A0593,2025-Q2,87000
A0593,2025-Q3,87000
A0593,2025-Q4,104000
A0593,2026-Q1,104000
A0594,2025-Q1,299000
A0594,2025-Q2,299000
A0594,2025-Q3,299000
A0594,2025-Q4,299000
A0594,2026-Q1,299000
A0595,2025-Q1,265000
A0595,2025-Q2,265000
A0595,2025-Q3,265000
A0595,2025-Q4,470000
A0595,2026-Q1,556000
A0596,2025-Q1,86000
A0596,2025-Q2,86000
A0596,2025-Q3,86000
A0596,2025-Q4,95000
A0596,2026-Q1,95000
A0597,2025-Q1,31000
A0597,2025-Q2,31000
A0597,2025-Q3,37000
A0597,2025-Q4,37000
A0597,2026-Q1,37000
A0598,2025-Q1,199000
A0598,2025-Q2,199000
A0598,2025-Q3,199000
A0598,2025-Q4,199000
A0598,2026-Q1,199000
A0599,2025-Q1,138000
A0599,2025-Q2,138000
A0599,2025-Q3,138000
A0599,2025-Q4,333000
A0599,2026-Q1,333000
A0600,2025-Q1,266000
A0600,2025-Q2,266000
A0600,2025-Q3,266000
A0600,2025-Q4,266000
A0600,2026-Q1,304000
A0601,2025-Q1,39000
A0601,2025-Q2,39000
A0601,2025-Q3,39000
A0601,2025-Q4,39000
A0601,2026-Q1,44000
A0602,2025-Q1,252000
A0602,2025-Q2,252000
A0602,2025-Q3,257000
A0602,2025-Q4,257000
A0602,2026-Q1,257000
A0603,2025-Q1,27000
A0603,2025-Q2,27000
A0603,2025-Q3,58000
A0603,2025-Q4,37000
A0603,2026-Q1,37000
A0604,2025-Q1,116000
A0604,2025-Q2,116000
A0604,2025-Q3,116000
A0604,2025-Q4,116000
A0604,2026-Q1,116000
A0605,2025-Q1,328000
A0605,2025-Q2,328000
A0605,2025-Q3,328000
A0605,2025-Q4,328000
A0605,2026-Q1,328000
A0606,2025-Q1,119000
A0606,2025-Q2,119000
A0606,2025-Q3,119000
A0606,2025-Q4,119000
A0606,2026-Q1,0
A0607,2025-Q1,225000
A0607,2025-Q2,225000
A0607,2025-Q3,225000
A0607,2025-Q4,364000
A0607,2026-Q1,364000
A0608,2025-Q1,140000
A0608,2025-Q2,140000
A0608,2025-Q3,140000
A0608,2025-Q4,266000
A0608,2026-Q1,0
A0609,2025-Q1,84000
A0609,2025-Q2,84000
A0609,2025-Q3,84000
A0609,2025-Q4,114000
A0609,2026-Q1,127000
A0610,2025-Q1,236000
A0610,2025-Q2,250000
A0610,2025-Q3,250000
A0610,2025-Q4,250000
A0610,2026-Q1,313000
A0611,2025-Q1,38000
A0611,2025-Q2,38000
A0611,2025-Q3,54000
A0611,2025-Q4,54000
A0611,2026-Q1,54000
A0612,2025-Q1,46000
A0612,2025-Q2,46000
A0612,2025-Q3,50000
A0612,2025-Q4,50000
A0612,2026-Q1,50000
A0613,2025-Q1,226000
A0613,2025-Q2,226000
A0613,2025-Q3,226000
A0613,2025-Q4,226000
A0613,2026-Q1,228000
A0614,2025-Q1,89000
A0614,2025-Q2,89000
A0614,2025-Q3,89000
